t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
-0.6208	-5.16064	-5.1855	-5.70473
-0.6206	-5.16067	-5.18536	-5.70474
-0.6204	-5.16054	-5.18532	-5.70467
-0.6202	-5.16059	-5.18527	-5.70459
-0.62	-5.16055	-5.18515	-5.70473
-0.6198	-5.16068	-5.18513	-5.70483
-0.6196	-5.16085	-5.18483	-5.70484
-0.6194	-5.16083	-5.18464	-5.70483
-0.6192	-5.16077	-5.18446	-5.70471
-0.619	-5.16065	-5.18438	-5.7047
-0.6188	-5.16065	-5.18422	-5.70477
-0.6186	-5.16052	-5.1841	-5.70462
-0.6184	-5.1605	-5.18408	-5.70454
-0.6182	-5.16049	-5.1841	-5.70462
-0.618	-5.16037	-5.18413	-5.70453
-0.6178	-5.1604	-5.18414	-5.70458
-0.6176	-5.16028	-5.18428	-5.70462
-0.6174	-5.16025	-5.1844	-5.70462
-0.6172	-5.16016	-5.18461	-5.70466
-0.617	-5.16012	-5.18469	-5.70471
-0.6168	-5.15994	-5.18501	-5.70481
-0.6166	-5.15993	-5.18506	-5.70494
-0.6164	-5.15995	-5.18521	-5.70509
-0.6162	-5.1599	-5.18528	-5.7051
-0.616	-5.1598	-5.18522	-5.70514
-0.6158	-5.15975	-5.18535	-5.70507
-0.6156	-5.15968	-5.18538	-5.70512
-0.6154	-5.15953	-5.18537	-5.70528
-0.6152	-5.15961	-5.18543	-5.70535
-0.615	-5.15968	-5.18554	-5.70534
-0.6148	-5.15968	-5.18551	-5.70538
-0.6146	-5.15986	-5.18564	-5.70525
-0.6144	-5.15976	-5.1858	-5.70536
-0.6142	-5.15963	-5.18583	-5.70511
-0.614	-5.1597	-5.18584	-5.70492
-0.6138	-5.15961	-5.18589	-5.7048
-0.6136	-5.1595	-5.1858	-5.70469
-0.6134	-5.15963	-5.1858	-5.70458
-0.6132	-5.15962	-5.18591	-5.70446
-0.613	-5.1595	-5.18571	-5.70432
-0.6128	-5.15937	-5.18553	-5.7041
-0.6126	-5.15933	-5.18527	-5.70398
-0.6124	-5.15926	-5.18514	-5.70382
-0.6122	-5.15905	-5.18498	-5.70366
-0.612	-5.15887	-5.18495	-5.70359
-0.6118	-5.15891	-5.18478	-5.70361
-0.6116	-5.15884	-5.18468	-5.70356
-0.6114	-5.15888	-5.1847	-5.70358
-0.6112	-5.15887	-5.18461	-5.70342
-0.611	-5.15871	-5.18452	-5.70332
-0.6108	-5.15871	-5.18449	-5.70333
-0.6106	-5.15867	-5.18462	-5.70321
-0.6104	-5.15872	-5.18468	-5.70309
-0.6102	-5.15884	-5.18478	-5.70315
-0.61	-5.15896	-5.18478	-5.70328
-0.6098	-5.15915	-5.18491	-5.70358
-0.6096	-5.15915	-5.18524	-5.70376
-0.6094	-5.15913	-5.18517	-5.7038
-0.6092	-5.15898	-5.18512	-5.70374
-0.609	-5.15906	-5.18518	-5.70377
-0.6088	-5.15903	-5.18517	-5.70389
-0.6086	-5.15891	-5.18512	-5.70408
-0.6084	-5.15885	-5.18502	-5.70422
-0.6082	-5.15882	-5.18509	-5.70424
-0.608	-5.15874	-5.18509	-5.70424
-0.6078	-5.1586	-5.18507	-5.7041
-0.6076	-5.15858	-5.18502	-5.7041
-0.6074	-5.15843	-5.18492	-5.70411
-0.6072	-5.15834	-5.18493	-5.70413
-0.607	-5.15832	-5.18478	-5.70414
-0.6068	-5.15824	-5.18466	-5.704
-0.6066	-5.15825	-5.18451	-5.70415
-0.6064	-5.15839	-5.1843	-5.70417
-0.6062	-5.15822	-5.18413	-5.70411
-0.606	-5.15818	-5.18384	-5.70388
-0.6058	-5.15831	-5.18385	-5.70391
-0.6056	-5.15823	-5.1837	-5.70383
-0.6054	-5.15827	-5.1834	-5.70378
-0.6052	-5.1582	-5.1833	-5.70358
-0.605	-5.15829	-5.18327	-5.70353
-0.6048	-5.15829	-5.18331	-5.70351
-0.6046	-5.15821	-5.18339	-5.70351
-0.6044	-5.15828	-5.18355	-5.70351
-0.6042	-5.15845	-5.18366	-5.70357
-0.604	-5.15846	-5.18372	-5.70362
-0.6038	-5.15864	-5.1839	-5.70359
-0.6036	-5.15849	-5.18387	-5.70351
-0.6034	-5.15815	-5.18381	-5.70326
-0.6032	-5.15791	-5.18373	-5.70316
-0.603	-5.15764	-5.18379	-5.70309
-0.6028	-5.15747	-5.18385	-5.70302
-0.6026	-5.15728	-5.18387	-5.70281
-0.6024	-5.15709	-5.18402	-5.70276
-0.6022	-5.15699	-5.1841	-5.70262
-0.602	-5.1568	-5.18412	-5.70249
-0.6018	-5.15661	-5.18434	-5.70236
-0.6016	-5.15645	-5.18443	-5.70235
-0.6014	-5.15633	-5.18448	-5.70218
-0.6012	-5.15627	-5.18452	-5.70216
-0.601	-5.15621	-5.18454	-5.70218
-0.6008	-5.15614	-5.1845	-5.70235
-0.6006	-5.1561	-5.18457	-5.70239
-0.6004	-5.15602	-5.18451	-5.7024
-0.6002	-5.15605	-5.18453	-5.70263
-0.6	-5.15613	-5.18451	-5.70276
-0.5998	-5.15625	-5.18437	-5.70288
-0.5996	-5.15637	-5.18419	-5.70295
-0.5994	-5.15648	-5.18401	-5.703
-0.5992	-5.15656	-5.18396	-5.703
-0.599	-5.15655	-5.18385	-5.70292
-0.5988	-5.15652	-5.18369	-5.70312
-0.5986	-5.15666	-5.1837	-5.70321
-0.5984	-5.15685	-5.18368	-5.70317
-0.5982	-5.15683	-5.18363	-5.70318
-0.598	-5.15677	-5.18354	-5.70329
-0.5978	-5.1567	-5.18361	-5.70325
-0.5976	-5.15681	-5.18378	-5.70319
-0.5974	-5.15696	-5.18391	-5.70348
-0.5972	-5.15695	-5.18406	-5.70373
-0.597	-5.15689	-5.18422	-5.7037
-0.5968	-5.15706	-5.18446	-5.70368
-0.5966	-5.15712	-5.18464	-5.70383
-0.5964	-5.15712	-5.18474	-5.70394
-0.5962	-5.15713	-5.18473	-5.70394
-0.596	-5.15722	-5.18483	-5.70403
-0.5958	-5.15744	-5.18482	-5.70408
-0.5956	-5.15741	-5.18465	-5.70426
-0.5954	-5.15742	-5.18472	-5.70428
-0.5952	-5.15737	-5.18479	-5.70432
-0.595	-5.15736	-5.18487	-5.70434
-0.5948	-5.15758	-5.18495	-5.70437
-0.5946	-5.1576	-5.18502	-5.70441
-0.5944	-5.15767	-5.18507	-5.70436
-0.5942	-5.15783	-5.1851	-5.70442
-0.594	-5.15785	-5.18517	-5.70442
-0.5938	-5.15795	-5.18515	-5.70426
-0.5936	-5.15799	-5.1852	-5.70415
-0.5934	-5.15792	-5.18531	-5.70435
-0.5932	-5.15801	-5.18533	-5.70425
-0.593	-5.15796	-5.18515	-5.70421
-0.5928	-5.15793	-5.18507	-5.70425
-0.5926	-5.15774	-5.18476	-5.7041
-0.5924	-5.15767	-5.18473	-5.70399
-0.5922	-5.15774	-5.18475	-5.70396
-0.592	-5.15782	-5.18472	-5.70406
-0.5918	-5.15796	-5.18468	-5.70401
-0.5916	-5.15772	-5.18474	-5.7039
-0.5914	-5.15768	-5.18481	-5.70386
-0.5912	-5.15768	-5.18481	-5.70388
-0.591	-5.15767	-5.1849	-5.70374
-0.5908	-5.15775	-5.18487	-5.70374
-0.5906	-5.15781	-5.1849	-5.70387
-0.5904	-5.15786	-5.18502	-5.70398
-0.5902	-5.15808	-5.1851	-5.7041
-0.59	-5.15802	-5.18514	-5.70416
-0.5898	-5.15832	-5.18555	-5.70449
-0.5896	-5.15882	-5.18615	-5.70484
-0.5894	-5.15895	-5.18619	-5.70488
-0.5892	-5.15919	-5.1862	-5.70493
-0.589	-5.15937	-5.18613	-5.70503
-0.5888	-5.15956	-5.18616	-5.70508
-0.5886	-5.15974	-5.18618	-5.70514
-0.5884	-5.15996	-5.1862	-5.70515
-0.5882	-5.16013	-5.18605	-5.70512
-0.588	-5.16024	-5.18599	-5.70519
-0.5878	-5.16032	-5.18595	-5.70519
-0.5876	-5.16043	-5.18592	-5.70517
-0.5874	-5.1605	-5.18583	-5.70518
-0.5872	-5.16064	-5.18578	-5.70526
-0.587	-5.16075	-5.1857	-5.70525
-0.5868	-5.16078	-5.18566	-5.70515
-0.5866	-5.16086	-5.18538	-5.70492
-0.5864	-5.16087	-5.18516	-5.70486
-0.5862	-5.16078	-5.18496	-5.7048
-0.586	-5.16082	-5.18489	-5.70483
-0.5858	-5.16076	-5.18483	-5.70482
-0.5856	-5.16073	-5.18463	-5.7047
-0.5854	-5.16064	-5.18447	-5.70481
-0.5852	-5.16063	-5.18453	-5.70495
-0.585	-5.16054	-5.18448	-5.70493
-0.5848	-5.16068	-5.18452	-5.7049
-0.5846	-5.16074	-5.1844	-5.70497
-0.5844	-5.16066	-5.18427	-5.70475
-0.5842	-5.16067	-5.18427	-5.70465
-0.584	-5.16075	-5.1843	-5.70466
-0.5838	-5.16072	-5.18435	-5.70483
-0.5836	-5.1607	-5.1846	-5.70496
-0.5834	-5.16076	-5.18469	-5.70495
-0.5832	-5.16081	-5.18467	-5.705
-0.583	-5.16093	-5.18459	-5.705
-0.5828	-5.16085	-5.18469	-5.70495
-0.5826	-5.16083	-5.18477	-5.70495
-0.5824	-5.16092	-5.1848	-5.70494
-0.5822	-5.161	-5.18483	-5.70489
-0.582	-5.16089	-5.18497	-5.70497
-0.5818	-5.16087	-5.18497	-5.70485
-0.5816	-5.1609	-5.18507	-5.70476
-0.5814	-5.16082	-5.18519	-5.70479
-0.5812	-5.16076	-5.18516	-5.70476
-0.581	-5.16071	-5.18528	-5.70468
-0.5808	-5.16069	-5.18532	-5.70442
-0.5806	-5.16045	-5.18546	-5.70441
-0.5804	-5.16048	-5.18549	-5.70443
-0.5802	-5.16048	-5.18518	-5.70448
-0.58	-5.16047	-5.18525	-5.70456
-0.5798	-5.16067	-5.18511	-5.7046
-0.5796	-5.16068	-5.18484	-5.70455
-0.5794	-5.1607	-5.18471	-5.70441
-0.5792	-5.16063	-5.18471	-5.70434
-0.579	-5.16048	-5.18461	-5.70425
-0.5788	-5.16051	-5.18455	-5.70434
-0.5786	-5.16044	-5.18452	-5.7044
-0.5784	-5.1605	-5.18451	-5.70439
-0.5782	-5.16042	-5.18455	-5.70435
-0.578	-5.16038	-5.18467	-5.70438
-0.5778	-5.16047	-5.18469	-5.70443
-0.5776	-5.16044	-5.18478	-5.70435
-0.5774	-5.1604	-5.18487	-5.70443
-0.5772	-5.1605	-5.18503	-5.70454
-0.577	-5.16048	-5.18519	-5.70459
-0.5768	-5.16055	-5.1854	-5.70475
-0.5766	-5.16064	-5.18556	-5.70486
-0.5764	-5.16066	-5.18561	-5.70482
-0.5762	-5.16069	-5.18564	-5.70495
-0.576	-5.16074	-5.18567	-5.70485
-0.5758	-5.16064	-5.18559	-5.70482
-0.5756	-5.16051	-5.18564	-5.70477
-0.5754	-5.16048	-5.18583	-5.70481
-0.5752	-5.16033	-5.18579	-5.70479
-0.575	-5.16033	-5.18573	-5.70485
-0.5748	-5.16026	-5.18568	-5.70479
-0.5746	-5.16034	-5.1858	-5.70484
-0.5744	-5.16037	-5.18583	-5.70475
-0.5742	-5.16026	-5.18573	-5.70469
-0.574	-5.16042	-5.18563	-5.70468
-0.5738	-5.16048	-5.18557	-5.70467
-0.5736	-5.16059	-5.18553	-5.70471
-0.5734	-5.16061	-5.18557	-5.70461
-0.5732	-5.16065	-5.18539	-5.70464
-0.573	-5.16049	-5.18526	-5.70464
-0.5728	-5.16039	-5.18509	-5.70447
-0.5726	-5.16032	-5.18491	-5.70459
-0.5724	-5.16016	-5.18477	-5.70455
-0.5722	-5.16021	-5.18462	-5.70454
-0.572	-5.16024	-5.18459	-5.70458
-0.5718	-5.16016	-5.18451	-5.70452
-0.5716	-5.15998	-5.1845	-5.70436
-0.5714	-5.15988	-5.18441	-5.7043
-0.5712	-5.15978	-5.1845	-5.70423
-0.571	-5.15963	-5.18459	-5.70415
-0.5708	-5.15956	-5.18457	-5.70405
-0.5706	-5.15954	-5.18448	-5.70409
-0.5704	-5.15945	-5.18461	-5.7041
-0.5702	-5.15942	-5.1848	-5.70415
-0.57	-5.15931	-5.18495	-5.70434
-0.5698	-5.15958	-5.18515	-5.70457
-0.5696	-5.15964	-5.18561	-5.70464
-0.5694	-5.15943	-5.18568	-5.7046
-0.5692	-5.15937	-5.18599	-5.70458
-0.569	-5.15941	-5.18611	-5.70458
-0.5688	-5.15939	-5.18617	-5.70459
-0.5686	-5.15942	-5.18617	-5.70458
-0.5684	-5.15934	-5.18639	-5.70471
-0.5682	-5.1592	-5.1864	-5.70472
-0.568	-5.15919	-5.18649	-5.70476
-0.5678	-5.1591	-5.18631	-5.70465
-0.5676	-5.15906	-5.18635	-5.70455
-0.5674	-5.15908	-5.18631	-5.70457
-0.5672	-5.15917	-5.1862	-5.70452
-0.567	-5.15914	-5.18592	-5.70431
-0.5668	-5.15917	-5.18567	-5.70428
-0.5666	-5.15924	-5.18524	-5.70418
-0.5664	-5.15911	-5.18484	-5.70387
-0.5662	-5.15907	-5.18444	-5.70359
-0.566	-5.15889	-5.1842	-5.70353
-0.5658	-5.15891	-5.18397	-5.70339
-0.5656	-5.15887	-5.1838	-5.70335
-0.5654	-5.15862	-5.18361	-5.70318
-0.5652	-5.1586	-5.18355	-5.7032
-0.565	-5.15846	-5.18348	-5.70315
-0.5648	-5.15843	-5.18337	-5.70311
-0.5646	-5.15851	-5.18329	-5.70317
-0.5644	-5.15861	-5.18342	-5.70311
-0.5642	-5.15864	-5.18348	-5.70299
-0.564	-5.15872	-5.18374	-5.70303
-0.5638	-5.15866	-5.18376	-5.70302
-0.5636	-5.15869	-5.18387	-5.70304
-0.5634	-5.15869	-5.18381	-5.70302
-0.5632	-5.15873	-5.18382	-5.70313
-0.563	-5.15864	-5.18379	-5.70304
-0.5628	-5.15866	-5.18381	-5.7029
-0.5626	-5.15855	-5.18381	-5.70286
-0.5624	-5.15839	-5.18378	-5.70289
-0.5622	-5.15841	-5.18364	-5.70285
-0.562	-5.15839	-5.18371	-5.70294
-0.5618	-5.15822	-5.18365	-5.703
-0.5616	-5.15816	-5.18366	-5.70296
-0.5614	-5.15816	-5.18377	-5.70301
-0.5612	-5.15825	-5.18374	-5.70303
-0.561	-5.15822	-5.18372	-5.70319
-0.5608	-5.15813	-5.18385	-5.70321
-0.5606	-5.15807	-5.184	-5.70318
-0.5604	-5.15814	-5.18428	-5.70335
-0.5602	-5.15812	-5.18431	-5.70348
-0.56	-5.15813	-5.18428	-5.70364
-0.5598	-5.15828	-5.1842	-5.70379
-0.5596	-5.15851	-5.18398	-5.70389
-0.5594	-5.15853	-5.1838	-5.7039
-0.5592	-5.15846	-5.18378	-5.70389
-0.559	-5.15859	-5.18377	-5.70383
-0.5588	-5.1586	-5.18371	-5.7038
-0.5586	-5.15846	-5.18374	-5.70378
-0.5584	-5.15827	-5.18368	-5.70366
-0.5582	-5.15832	-5.18362	-5.70356
-0.558	-5.15838	-5.18373	-5.70348
-0.5578	-5.15832	-5.18399	-5.70354
-0.5576	-5.15832	-5.18395	-5.70351
-0.5574	-5.15846	-5.18402	-5.70345
-0.5572	-5.15841	-5.18435	-5.70347
-0.557	-5.1584	-5.18452	-5.70347
-0.5568	-5.15847	-5.18466	-5.70351
-0.5566	-5.15856	-5.18477	-5.70363
-0.5564	-5.1585	-5.18485	-5.70372
-0.5562	-5.15851	-5.18501	-5.70379
-0.556	-5.15864	-5.18509	-5.70376
-0.5558	-5.15849	-5.185	-5.70372
-0.5556	-5.15833	-5.18517	-5.70361
-0.5554	-5.15828	-5.18524	-5.70355
-0.5552	-5.15829	-5.18514	-5.70335
-0.555	-5.15829	-5.18553	-5.70339
-0.5548	-5.1585	-5.18553	-5.70352
-0.5546	-5.15861	-5.1856	-5.70362
-0.5544	-5.15853	-5.18567	-5.70373
-0.5542	-5.15855	-5.18574	-5.70366
-0.554	-5.15874	-5.18574	-5.70374
-0.5538	-5.15877	-5.18568	-5.70377
-0.5536	-5.15884	-5.18575	-5.70375
-0.5534	-5.15886	-5.18565	-5.70367
-0.5532	-5.15875	-5.18561	-5.70371
-0.553	-5.15874	-5.18553	-5.7037
-0.5528	-5.15867	-5.18539	-5.70349
-0.5526	-5.15878	-5.18514	-5.70336
-0.5524	-5.15869	-5.18503	-5.70333
-0.5522	-5.15866	-5.18489	-5.7034
-0.552	-5.15862	-5.18464	-5.70338
-0.5518	-5.15841	-5.18447	-5.70314
-0.5516	-5.15816	-5.18437	-5.70307
-0.5514	-5.15792	-5.18432	-5.70309
-0.5512	-5.15784	-5.18431	-5.70298
-0.551	-5.15773	-5.18431	-5.70306
-0.5508	-5.15769	-5.18435	-5.7031
-0.5506	-5.15764	-5.18438	-5.70294
-0.5504	-5.15764	-5.18445	-5.7031
-0.5502	-5.15769	-5.18454	-5.70321
-0.55	-5.15782	-5.18473	-5.70339
-0.5498	-5.15802	-5.18497	-5.70365
-0.5496	-5.15815	-5.18525	-5.7039
-0.5494	-5.15821	-5.1855	-5.70397
-0.5492	-5.15824	-5.18562	-5.70387
-0.549	-5.15837	-5.18567	-5.70379
-0.5488	-5.15848	-5.18598	-5.70397
-0.5486	-5.15855	-5.18599	-5.7039
-0.5484	-5.15864	-5.18596	-5.70383
-0.5482	-5.15863	-5.18613	-5.70391
-0.548	-5.15886	-5.1862	-5.70407
-0.5478	-5.15874	-5.18616	-5.70396
-0.5476	-5.15889	-5.18611	-5.70403
-0.5474	-5.15897	-5.18612	-5.70393
-0.5472	-5.15879	-5.18611	-5.70381
-0.547	-5.15882	-5.18601	-5.70374
-0.5468	-5.15881	-5.18578	-5.70352
-0.5466	-5.15876	-5.18547	-5.70345
-0.5464	-5.15879	-5.18518	-5.70335
-0.5462	-5.1587	-5.18491	-5.70336
-0.546	-5.15863	-5.18475	-5.7032
-0.5458	-5.15851	-5.1845	-5.70324
-0.5456	-5.15842	-5.18437	-5.7031
-0.5454	-5.15835	-5.18418	-5.70313
-0.5452	-5.1583	-5.18411	-5.70305
-0.545	-5.15841	-5.1842	-5.70307
-0.5448	-5.15825	-5.18387	-5.70292
-0.5446	-5.15804	-5.18366	-5.70292
-0.5444	-5.15787	-5.18351	-5.70288
-0.5442	-5.15772	-5.18342	-5.70266
-0.544	-5.15769	-5.18351	-5.70272
-0.5438	-5.15752	-5.18354	-5.70279
-0.5436	-5.15734	-5.18356	-5.70281
-0.5434	-5.15719	-5.1836	-5.70303
-0.5432	-5.15705	-5.1835	-5.70309
-0.543	-5.15694	-5.18348	-5.70296
-0.5428	-5.15677	-5.18341	-5.70304
-0.5426	-5.15676	-5.18341	-5.70302
-0.5424	-5.15679	-5.18349	-5.70298
-0.5422	-5.15678	-5.18341	-5.70282
-0.542	-5.15679	-5.18342	-5.70284
-0.5418	-5.15679	-5.18347	-5.70288
-0.5416	-5.15675	-5.18345	-5.70289
-0.5414	-5.15678	-5.18346	-5.70294
-0.5412	-5.15687	-5.18345	-5.70299
-0.541	-5.15684	-5.1835	-5.70304
-0.5408	-5.1568	-5.18351	-5.70305
-0.5406	-5.1568	-5.18346	-5.70306
-0.5404	-5.15682	-5.18354	-5.70326
-0.5402	-5.15691	-5.18358	-5.7033
-0.54	-5.15699	-5.18362	-5.70335
-0.5398	-5.15712	-5.18365	-5.70354
-0.5396	-5.15717	-5.18335	-5.70359
-0.5394	-5.15718	-5.18336	-5.70356
-0.5392	-5.15715	-5.18341	-5.70371
-0.539	-5.15705	-5.18344	-5.7037
-0.5388	-5.15704	-5.1834	-5.70368
-0.5386	-5.15704	-5.18337	-5.70358
-0.5384	-5.15702	-5.18354	-5.70364
-0.5382	-5.15718	-5.18343	-5.7036
-0.538	-5.15717	-5.18361	-5.70353
-0.5378	-5.1574	-5.18366	-5.7036
-0.5376	-5.15742	-5.18377	-5.70356
-0.5374	-5.15743	-5.18395	-5.70362
-0.5372	-5.15751	-5.18409	-5.70375
-0.537	-5.15758	-5.18431	-5.70401
-0.5368	-5.15768	-5.18458	-5.70417
-0.5366	-5.15792	-5.18465	-5.70426
-0.5364	-5.15799	-5.18472	-5.70436
-0.5362	-5.15802	-5.18495	-5.70443
-0.536	-5.15789	-5.18499	-5.70451
-0.5358	-5.15797	-5.18492	-5.70447
-0.5356	-5.15819	-5.18499	-5.70472
-0.5354	-5.15822	-5.1852	-5.70465
-0.5352	-5.15818	-5.18529	-5.70473
-0.535	-5.1583	-5.18549	-5.70479
-0.5348	-5.1584	-5.18564	-5.70475
-0.5346	-5.15829	-5.18572	-5.70485
-0.5344	-5.15829	-5.18584	-5.70475
-0.5342	-5.15813	-5.18586	-5.70471
-0.534	-5.15811	-5.18585	-5.70459
-0.5338	-5.15827	-5.18579	-5.70477
-0.5336	-5.15811	-5.18588	-5.70462
-0.5334	-5.15819	-5.18591	-5.70472
-0.5332	-5.158	-5.18573	-5.70455
-0.533	-5.15797	-5.18569	-5.70452
-0.5328	-5.15791	-5.18564	-5.70435
-0.5326	-5.15789	-5.18556	-5.70424
-0.5324	-5.15781	-5.18538	-5.70414
-0.5322	-5.15791	-5.18518	-5.70413
-0.532	-5.15783	-5.18511	-5.70406
-0.5318	-5.15776	-5.18505	-5.70404
-0.5316	-5.15771	-5.18503	-5.70407
-0.5314	-5.15766	-5.18505	-5.70413
-0.5312	-5.15759	-5.18499	-5.7041
-0.531	-5.15777	-5.18517	-5.70409
-0.5308	-5.15805	-5.1855	-5.70421
-0.5306	-5.15838	-5.18539	-5.70441
-0.5304	-5.15872	-5.18535	-5.70451
-0.5302	-5.15922	-5.18523	-5.70467
-0.53	-5.15984	-5.18525	-5.70485
-0.5298	-5.16026	-5.18532	-5.70502
-0.5296	-5.16053	-5.18563	-5.70518
-0.5294	-5.16062	-5.18568	-5.70523
-0.5292	-5.16078	-5.1858	-5.70538
-0.529	-5.16093	-5.18593	-5.70553
-0.5288	-5.16123	-5.186	-5.70561
-0.5286	-5.16135	-5.18601	-5.70564
-0.5284	-5.1615	-5.18614	-5.7059
-0.5282	-5.1616	-5.18605	-5.70599
-0.528	-5.16165	-5.18608	-5.70599
-0.5278	-5.16172	-5.18599	-5.70604
-0.5276	-5.16158	-5.18601	-5.70598
-0.5274	-5.16162	-5.18594	-5.70596
-0.5272	-5.16165	-5.18576	-5.70583
-0.527	-5.1617	-5.18566	-5.70572
-0.5268	-5.16165	-5.18549	-5.70558
-0.5266	-5.16169	-5.18534	-5.70554
-0.5264	-5.16168	-5.18493	-5.70552
-0.5262	-5.16167	-5.18456	-5.7055
-0.526	-5.16168	-5.18438	-5.70544
-0.5258	-5.1615	-5.18413	-5.70541
-0.5256	-5.16147	-5.18389	-5.70537
-0.5254	-5.16144	-5.18388	-5.70519
-0.5252	-5.1615	-5.18389	-5.70514
-0.525	-5.1615	-5.1838	-5.70533
-0.5248	-5.1615	-5.18387	-5.70526
-0.5246	-5.16133	-5.18396	-5.70531
-0.5244	-5.16136	-5.18397	-5.70532
-0.5242	-5.16144	-5.18404	-5.70538
-0.524	-5.16129	-5.18417	-5.70553
-0.5238	-5.16126	-5.18432	-5.70564
-0.5236	-5.16119	-5.18447	-5.7057
-0.5234	-5.1611	-5.18452	-5.70567
-0.5232	-5.16109	-5.18448	-5.70569
-0.523	-5.16102	-5.18462	-5.70548
-0.5228	-5.16088	-5.18464	-5.70557
-0.5226	-5.16092	-5.18474	-5.70554
-0.5224	-5.16084	-5.18475	-5.70545
-0.5222	-5.16085	-5.18486	-5.70545
-0.522	-5.16068	-5.18501	-5.70535
-0.5218	-5.16063	-5.18501	-5.70529
-0.5216	-5.16045	-5.18495	-5.70509
-0.5214	-5.16031	-5.18488	-5.70493
-0.5212	-5.16015	-5.18501	-5.70494
-0.521	-5.16011	-5.18501	-5.70479
-0.5208	-5.16	-5.18493	-5.70473
-0.5206	-5.15987	-5.18501	-5.70463
-0.5204	-5.15987	-5.18507	-5.70478
-0.5202	-5.15993	-5.18535	-5.70471
-0.52	-5.16001	-5.18544	-5.70471
-0.5198	-5.16023	-5.18534	-5.70471
-0.5196	-5.16017	-5.18493	-5.70453
-0.5194	-5.16013	-5.18501	-5.70457
-0.5192	-5.16006	-5.18492	-5.70445
-0.519	-5.15994	-5.18465	-5.70424
-0.5188	-5.1597	-5.18468	-5.70419
-0.5186	-5.15968	-5.1846	-5.70404
-0.5184	-5.15946	-5.18449	-5.70403
-0.5182	-5.15951	-5.18437	-5.70396
-0.518	-5.15951	-5.18431	-5.70389
-0.5178	-5.15937	-5.18433	-5.7038
-0.5176	-5.15947	-5.18448	-5.70386
-0.5174	-5.15933	-5.18446	-5.7039
-0.5172	-5.15915	-5.18447	-5.70392
-0.517	-5.15914	-5.18473	-5.70405
-0.5168	-5.15884	-5.18479	-5.70423
-0.5166	-5.15882	-5.18487	-5.70426
-0.5164	-5.15897	-5.1848	-5.7043
-0.5162	-5.15912	-5.18486	-5.70439
-0.516	-5.15912	-5.18492	-5.70428
-0.5158	-5.15926	-5.18484	-5.70433
-0.5156	-5.15941	-5.18475	-5.70451
-0.5154	-5.15933	-5.18483	-5.70468
-0.5152	-5.15945	-5.18476	-5.7046
-0.515	-5.15952	-5.18483	-5.7046
-0.5148	-5.15964	-5.1848	-5.70465
-0.5146	-5.15947	-5.18493	-5.70449
-0.5144	-5.15937	-5.18505	-5.70455
-0.5142	-5.15944	-5.18517	-5.70437
-0.514	-5.15941	-5.18526	-5.70438
-0.5138	-5.15935	-5.18537	-5.70431
-0.5136	-5.15927	-5.18548	-5.70417
-0.5134	-5.15914	-5.18536	-5.70417
-0.5132	-5.15899	-5.18537	-5.70407
-0.513	-5.15885	-5.18524	-5.70396
-0.5128	-5.15873	-5.1851	-5.70376
-0.5126	-5.15849	-5.18487	-5.70356
-0.5124	-5.15851	-5.18468	-5.7034
-0.5122	-5.15849	-5.18474	-5.70335
-0.512	-5.15832	-5.18468	-5.70336
-0.5118	-5.15819	-5.18459	-5.70335
-0.5116	-5.15824	-5.18459	-5.70321
-0.5114	-5.15825	-5.18465	-5.70315
-0.5112	-5.1582	-5.18465	-5.7032
-0.511	-5.15818	-5.18456	-5.70303
-0.5108	-5.15812	-5.18444	-5.70302
-0.5106	-5.15809	-5.18451	-5.70303
-0.5104	-5.15824	-5.18435	-5.70311
-0.5102	-5.15843	-5.18463	-5.7032
-0.51	-5.15861	-5.18471	-5.70318
-0.5098	-5.15871	-5.18502	-5.70354
-0.5096	-5.15887	-5.1854	-5.70359
-0.5094	-5.15876	-5.18563	-5.70365
-0.5092	-5.15877	-5.18573	-5.70366
-0.509	-5.15871	-5.18575	-5.70369
-0.5088	-5.1586	-5.18589	-5.7038
-0.5086	-5.1586	-5.18586	-5.70371
-0.5084	-5.15853	-5.18605	-5.70374
-0.5082	-5.15857	-5.1861	-5.70369
-0.508	-5.1585	-5.18608	-5.70362
-0.5078	-5.15846	-5.18608	-5.70357
-0.5076	-5.15844	-5.18592	-5.70356
-0.5074	-5.15829	-5.18575	-5.70345
-0.5072	-5.15832	-5.18561	-5.70343
-0.507	-5.15816	-5.18546	-5.70343
-0.5068	-5.1582	-5.18538	-5.70357
-0.5066	-5.15821	-5.18502	-5.7036
-0.5064	-5.15821	-5.18479	-5.70362
-0.5062	-5.15826	-5.18456	-5.70349
-0.506	-5.15809	-5.18399	-5.70347
-0.5058	-5.15779	-5.18363	-5.70344
-0.5056	-5.15761	-5.18343	-5.7033
-0.5054	-5.15749	-5.18324	-5.70327
-0.5052	-5.15719	-5.18297	-5.70323
-0.505	-5.15705	-5.18293	-5.70303
-0.5048	-5.15702	-5.18291	-5.70291
-0.5046	-5.15684	-5.18281	-5.70297
-0.5044	-5.15672	-5.18282	-5.7028
-0.5042	-5.15661	-5.1828	-5.7029
-0.504	-5.15659	-5.18291	-5.70286
-0.5038	-5.15657	-5.18301	-5.70276
-0.5036	-5.1564	-5.18307	-5.70273
