t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
0.5196	-5.12731	-4.83616	-5.06854
0.5198	-5.12696	-4.83671	-5.06872
0.52	-5.12664	-4.83701	-5.06882
0.5202	-5.12651	-4.83714	-5.06889
0.5204	-5.1266	-4.83709	-5.06897
0.5206	-5.12656	-4.83712	-5.06907
0.5208	-5.12671	-4.83729	-5.06919
0.521	-5.1267	-4.83732	-5.06928
0.5212	-5.12665	-4.83752	-5.06946
0.5214	-5.12671	-4.83764	-5.06956
0.5216	-5.12669	-4.8377	-5.06957
0.5218	-5.12663	-4.83779	-5.06969
0.522	-5.12664	-4.83778	-5.07004
0.5222	-5.12661	-4.83747	-5.07077
0.5224	-5.12668	-4.83692	-5.07157
0.5226	-5.12651	-4.83632	-5.07246
0.5228	-5.1261	-4.8361	-5.07311
0.523	-5.12566	-4.83609	-5.07375
0.5232	-5.1254	-4.83606	-5.07391
0.5234	-5.12522	-4.83584	-5.07386
0.5236	-5.12531	-4.83579	-5.07375
0.5238	-5.12549	-4.83579	-5.07379
0.524	-5.12547	-4.83575	-5.07378
0.5242	-5.12559	-4.83571	-5.07375
0.5244	-5.12573	-4.83583	-5.07364
0.5246	-5.12588	-4.83613	-5.07362
0.5248	-5.12611	-4.83627	-5.07346
0.525	-5.12617	-4.83647	-5.07325
0.5252	-5.12645	-4.8365	-5.07341
0.5254	-5.12704	-4.83625	-5.07344
0.5256	-5.12759	-4.836	-5.0735
0.5258	-5.12826	-4.83596	-5.07353
0.526	-5.12856	-4.83576	-5.07337
0.5262	-5.12872	-4.83546	-5.07316
0.5264	-5.12906	-4.83521	-5.07299
0.5266	-5.12935	-4.83476	-5.07291
0.5268	-5.12959	-4.83418	-5.07249
0.527	-5.12988	-4.83374	-5.07241
0.5272	-5.13011	-4.83315	-5.07216
0.5274	-5.13008	-4.83247	-5.07198
0.5276	-5.12981	-4.83176	-5.07153
0.5278	-5.12918	-4.83132	-5.07117
0.528	-5.12842	-4.83102	-5.0709
0.5282	-5.12768	-4.83113	-5.07068
0.5284	-5.12706	-4.8315	-5.07049
0.5286	-5.12651	-4.83191	-5.07012
0.5288	-5.126	-4.83242	-5.07002
0.529	-5.12561	-4.83287	-5.06987
0.5292	-5.1253	-4.83342	-5.06989
0.5294	-5.12511	-4.83377	-5.06973
0.5296	-5.12482	-4.83434	-5.06979
0.5298	-5.12453	-4.8348	-5.06976
0.53	-5.12444	-4.83549	-5.06966
0.5302	-5.12435	-4.83609	-5.06974
0.5304	-5.1243	-4.8363	-5.06994
0.5306	-5.12451	-4.8363	-5.07022
0.5308	-5.12463	-4.83641	-5.07051
0.531	-5.1249	-4.83662	-5.07071
0.5312	-5.12519	-4.83678	-5.07108
0.5314	-5.12541	-4.83691	-5.07141
0.5316	-5.12556	-4.83713	-5.07175
0.5318	-5.12568	-4.83722	-5.07206
0.532	-5.12579	-4.83732	-5.0724
0.5322	-5.12594	-4.83729	-5.07245
0.5324	-5.12629	-4.83721	-5.07257
0.5326	-5.12648	-4.83707	-5.07207
0.5328	-5.12681	-4.83727	-5.07152
0.533	-5.12695	-4.8375	-5.071
0.5332	-5.12709	-4.83802	-5.07061
0.5334	-5.12713	-4.83851	-5.07039
0.5336	-5.12722	-4.83871	-5.07054
0.5338	-5.12754	-4.83881	-5.07062
0.534	-5.12754	-4.8385	-5.07094
0.5342	-5.12763	-4.83842	-5.07117
0.5344	-5.12788	-4.83831	-5.07143
0.5346	-5.12804	-4.83825	-5.07169
0.5348	-5.12823	-4.83844	-5.07195
0.535	-5.12839	-4.83857	-5.07225
0.5352	-5.12856	-4.839	-5.07242
0.5354	-5.12891	-4.83915	-5.07257
0.5356	-5.12937	-4.83884	-5.07275
0.5358	-5.12986	-4.83843	-5.07276
0.536	-5.13027	-4.8381	-5.07271
0.5362	-5.13074	-4.83773	-5.0725
0.5364	-5.13118	-4.8374	-5.07217
0.5366	-5.13153	-4.83718	-5.07191
0.5368	-5.13165	-4.83691	-5.0718
0.537	-5.13172	-4.83652	-5.07181
0.5372	-5.13167	-4.83617	-5.07176
0.5374	-5.13153	-4.83577	-5.07219
0.5376	-5.13141	-4.8353	-5.07276
0.5378	-5.13124	-4.83487	-5.07315
0.538	-5.13095	-4.83439	-5.07361
0.5382	-5.13052	-4.83429	-5.07403
0.5384	-5.13005	-4.83432	-5.07445
0.5386	-5.12957	-4.83425	-5.07489
0.5388	-5.12925	-4.83428	-5.07536
0.539	-5.12897	-4.83421	-5.07551
0.5392	-5.12877	-4.8343	-5.07552
0.5394	-5.12874	-4.83444	-5.07513
0.5396	-5.12853	-4.83477	-5.0749
0.5398	-5.12841	-4.83543	-5.07469
0.54	-5.12837	-4.83603	-5.0744
0.5402	-5.12816	-4.83658	-5.07431
0.5404	-5.12807	-4.83727	-5.07425
0.5406	-5.12799	-4.83759	-5.07415
0.5408	-5.12826	-4.83757	-5.07426
0.541	-5.12874	-4.83759	-5.07428
0.5412	-5.12897	-4.83757	-5.07441
0.5414	-5.12932	-4.83762	-5.07461
0.5416	-5.12963	-4.83751	-5.07476
0.5418	-5.12989	-4.83771	-5.07461
0.542	-5.13042	-4.83796	-5.0743
0.5422	-5.1308	-4.8378	-5.07368
0.5424	-5.13128	-4.83769	-5.07329
0.5426	-5.13188	-4.83746	-5.07293
0.5428	-5.13229	-4.83732	-5.07251
0.543	-5.13257	-4.83719	-5.07223
0.5432	-5.13263	-4.83731	-5.07199
0.5434	-5.1326	-4.83769	-5.07165
0.5436	-5.13258	-4.83815	-5.07139
0.5438	-5.1325	-4.83862	-5.07118
0.544	-5.1325	-4.83897	-5.07077
0.5442	-5.13254	-4.83941	-5.07039
0.5444	-5.13255	-4.83998	-5.07002
0.5446	-5.13251	-4.84051	-5.06972
0.5448	-5.13263	-4.8409	-5.06964
0.545	-5.1328	-4.84118	-5.06984
0.5452	-5.13295	-4.84149	-5.0702
0.5454	-5.13318	-4.84169	-5.07046
0.5456	-5.1333	-4.84192	-5.07082
0.5458	-5.13368	-4.84187	-5.07111
0.546	-5.13385	-4.84145	-5.07107
0.5462	-5.13423	-4.84111	-5.07117
0.5464	-5.13444	-4.84081	-5.07125
0.5466	-5.13442	-4.84053	-5.07161
0.5468	-5.13425	-4.84023	-5.07209
0.547	-5.13417	-4.8399	-5.0726
0.5472	-5.13404	-4.83953	-5.07303
0.5474	-5.13386	-4.83898	-5.07338
0.5476	-5.13382	-4.83847	-5.07374
0.5478	-5.13379	-4.83788	-5.07418
0.548	-5.13369	-4.83733	-5.07452
0.5482	-5.13344	-4.83665	-5.07476
0.5484	-5.13311	-4.8365	-5.07503
0.5486	-5.13267	-4.83646	-5.07539
0.5488	-5.13221	-4.8363	-5.07563
0.549	-5.1317	-4.8363	-5.07594
0.5492	-5.13137	-4.83618	-5.07627
0.5494	-5.13117	-4.83619	-5.07663
0.5496	-5.13089	-4.83621	-5.07702
0.5498	-5.13062	-4.83619	-5.0775
0.55	-5.13043	-4.83613	-5.07819
0.5502	-5.13033	-4.83615	-5.07872
0.5504	-5.13025	-4.83624	-5.07907
0.5506	-5.13001	-4.83659	-5.07909
0.5508	-5.12984	-4.83686	-5.07905
0.551	-5.12989	-4.83703	-5.07885
0.5512	-5.13035	-4.83707	-5.07825
0.5514	-5.13091	-4.83731	-5.07745
0.5516	-5.13153	-4.83757	-5.07675
0.5518	-5.13193	-4.83762	-5.07612
0.552	-5.13246	-4.83774	-5.07563
0.5522	-5.13295	-4.83781	-5.07522
0.5524	-5.13322	-4.83779	-5.07462
0.5526	-5.13363	-4.83775	-5.0742
0.5528	-5.13394	-4.83774	-5.07369
0.553	-5.13409	-4.83752	-5.07341
0.5532	-5.13434	-4.8374	-5.07309
0.5534	-5.13435	-4.83742	-5.07276
0.5536	-5.13401	-4.83756	-5.07245
0.5538	-5.13373	-4.838	-5.07229
0.554	-5.1335	-4.83842	-5.07202
0.5542	-5.13349	-4.83891	-5.07185
0.5544	-5.13334	-4.8393	-5.07147
0.5546	-5.13326	-4.83966	-5.07111
0.5548	-5.1333	-4.84021	-5.07073
0.555	-5.13332	-4.84083	-5.07046
0.5552	-5.13328	-4.84136	-5.07015
0.5554	-5.13333	-4.84223	-5.06991
0.5556	-5.13324	-4.84294	-5.0696
0.5558	-5.133	-4.84343	-5.06924
0.556	-5.1327	-4.84374	-5.06934
0.5562	-5.13266	-4.8437	-5.07007
0.5564	-5.13254	-4.84357	-5.07082
0.5566	-5.13256	-4.84315	-5.07158
0.5568	-5.13256	-4.84269	-5.07228
0.557	-5.13245	-4.84234	-5.07303
0.5572	-5.13233	-4.84171	-5.07363
0.5574	-5.13218	-4.84147	-5.07429
0.5576	-5.13228	-4.8413	-5.07504
0.5578	-5.13214	-4.84105	-5.07563
0.558	-5.13202	-4.84051	-5.07612
0.5582	-5.13203	-4.84001	-5.07658
0.5584	-5.13198	-4.83977	-5.07706
0.5586	-5.13163	-4.83954	-5.07753
0.5588	-5.13116	-4.83946	-5.07802
0.559	-5.13073	-4.83959	-5.07841
0.5592	-5.13029	-4.83973	-5.07891
0.5594	-5.12988	-4.83983	-5.07932
0.5596	-5.12956	-4.83973	-5.07984
0.5598	-5.12932	-4.83973	-5.0803
0.56	-5.12909	-4.83976	-5.08067
0.5602	-5.1289	-4.83968	-5.08112
0.5604	-5.12872	-4.83967	-5.0814
0.5606	-5.12873	-4.83981	-5.08135
0.5608	-5.12889	-4.8398	-5.08102
0.561	-5.12911	-4.83994	-5.08075
0.5612	-5.12937	-4.83948	-5.08079
0.5614	-5.12988	-4.83882	-5.08072
0.5616	-5.13032	-4.83834	-5.08066
0.5618	-5.13084	-4.8378	-5.08018
0.562	-5.13136	-4.83752	-5.0795
0.5622	-5.13174	-4.8375	-5.07882
0.5624	-5.1319	-4.83754	-5.07807
0.5626	-5.13216	-4.83771	-5.0774
0.5628	-5.1323	-4.83776	-5.07663
0.563	-5.1325	-4.83777	-5.07595
0.5632	-5.13265	-4.83759	-5.07547
0.5634	-5.13269	-4.83735	-5.07495
0.5636	-5.13259	-4.83705	-5.07444
0.5638	-5.13233	-4.83734	-5.07406
0.564	-5.13207	-4.83781	-5.0735
0.5642	-5.13173	-4.83819	-5.07303
0.5644	-5.13168	-4.83863	-5.07262
0.5646	-5.13148	-4.83895	-5.07201
0.5648	-5.13124	-4.8393	-5.07169
0.565	-5.13103	-4.8396	-5.07136
0.5652	-5.13063	-4.84016	-5.07134
0.5654	-5.13024	-4.84061	-5.07168
0.5656	-5.13001	-4.8412	-5.07211
0.5658	-5.12962	-4.84209	-5.07257
0.566	-5.1292	-4.84268	-5.07285
0.5662	-5.12877	-4.84321	-5.07316
0.5664	-5.12855	-4.84333	-5.07319
0.5666	-5.12849	-4.84343	-5.07341
0.5668	-5.12848	-4.8437	-5.07357
0.567	-5.12855	-4.84374	-5.07341
0.5672	-5.12861	-4.84396	-5.07353
0.5674	-5.1285	-4.84393	-5.07382
0.5676	-5.12852	-4.84396	-5.07416
0.5678	-5.12854	-4.84357	-5.07481
0.568	-5.12853	-4.84304	-5.0755
0.5682	-5.12844	-4.84242	-5.07622
0.5684	-5.12839	-4.84174	-5.07693
0.5686	-5.12835	-4.84112	-5.07758
0.5688	-5.1282	-4.84061	-5.07822
0.569	-5.1278	-4.84049	-5.07895
0.5692	-5.12752	-4.84064	-5.07971
0.5694	-5.12703	-4.84053	-5.08034
0.5696	-5.12673	-4.84063	-5.08078
0.5698	-5.12651	-4.84069	-5.08121
0.57	-5.12636	-4.84078	-5.08129
0.5702	-5.12639	-4.84086	-5.08119
0.5704	-5.12652	-4.84086	-5.08091
0.5706	-5.12684	-4.84105	-5.08086
0.5708	-5.12702	-4.84117	-5.08092
0.571	-5.12733	-4.84147	-5.08087
0.5712	-5.12748	-4.84172	-5.08066
0.5714	-5.12777	-4.84167	-5.08051
0.5716	-5.12814	-4.8412	-5.08046
0.5718	-5.12863	-4.84081	-5.08037
0.572	-5.12922	-4.84047	-5.08031
0.5722	-5.12965	-4.84008	-5.08015
0.5724	-5.12991	-4.83957	-5.07993
0.5726	-5.13034	-4.83921	-5.0799
0.5728	-5.13057	-4.83877	-5.07996
0.573	-5.13067	-4.8382	-5.07967
0.5732	-5.13092	-4.83765	-5.07929
0.5734	-5.13106	-4.83712	-5.07861
0.5736	-5.13119	-4.83691	-5.07773
0.5738	-5.1312	-4.83686	-5.07704
0.574	-5.13091	-4.83705	-5.07613
0.5742	-5.13046	-4.83762	-5.07529
0.5744	-5.12996	-4.83814	-5.07463
0.5746	-5.12935	-4.83856	-5.07434
0.5748	-5.12897	-4.83909	-5.07425
0.575	-5.12847	-4.83952	-5.07444
0.5752	-5.12803	-4.84	-5.07464
0.5754	-5.12765	-4.84054	-5.07484
0.5756	-5.12734	-4.84114	-5.07517
0.5758	-5.12691	-4.84133	-5.07526
0.576	-5.12659	-4.84185	-5.07535
0.5762	-5.12644	-4.84254	-5.07569
0.5764	-5.12612	-4.84293	-5.07577
0.5766	-5.12611	-4.84306	-5.07583
0.5768	-5.12612	-4.843	-5.07594
0.577	-5.12635	-4.8429	-5.07617
0.5772	-5.12659	-4.843	-5.07625
0.5774	-5.12687	-4.84323	-5.07649
0.5776	-5.12703	-4.84344	-5.0766
0.5778	-5.12717	-4.84351	-5.0768
0.578	-5.12732	-4.84373	-5.07708
0.5782	-5.12743	-4.84386	-5.07743
0.5784	-5.12761	-4.84415	-5.07778
0.5786	-5.12773	-4.84418	-5.07802
0.5788	-5.12785	-4.8442	-5.07841
0.579	-5.12784	-4.84416	-5.07886
0.5792	-5.12779	-4.84415	-5.07933
0.5794	-5.12761	-4.84422	-5.07954
0.5796	-5.12754	-4.84399	-5.07958
0.5798	-5.12756	-4.84351	-5.07965
0.58	-5.12772	-4.84353	-5.07971
0.5802	-5.12791	-4.84363	-5.07998
0.5804	-5.12802	-4.84345	-5.08013
0.5806	-5.12812	-4.8434	-5.0803
0.5808	-5.12842	-4.84347	-5.0804
0.581	-5.12858	-4.84354	-5.08041
0.5812	-5.12869	-4.84361	-5.08035
0.5814	-5.12886	-4.84382	-5.08024
0.5816	-5.12918	-4.8439	-5.08013
0.5818	-5.12938	-4.84355	-5.08013
0.582	-5.12985	-4.84316	-5.08002
0.5822	-5.13022	-4.84294	-5.07981
0.5824	-5.13054	-4.84263	-5.07957
0.5826	-5.13089	-4.84215	-5.07953
0.5828	-5.13111	-4.84181	-5.07938
0.583	-5.1313	-4.84138	-5.07921
0.5832	-5.13163	-4.84105	-5.07878
0.5834	-5.13185	-4.84066	-5.07851
0.5836	-5.13186	-4.84002	-5.07821
0.5838	-5.13191	-4.8395	-5.07801
0.584	-5.13176	-4.83881	-5.07824
0.5842	-5.13129	-4.83827	-5.07872
0.5844	-5.13068	-4.83795	-5.07924
0.5846	-5.13007	-4.8381	-5.07934
0.5848	-5.12958	-4.83811	-5.07926
0.585	-5.12911	-4.83836	-5.07907
0.5852	-5.12877	-4.83876	-5.079
0.5854	-5.12855	-4.83935	-5.07885
0.5856	-5.12848	-4.84007	-5.07877
0.5858	-5.12844	-4.84074	-5.07872
0.586	-5.12821	-4.8412	-5.07873
0.5862	-5.12814	-4.84191	-5.07868
0.5864	-5.12783	-4.84238	-5.07863
0.5866	-5.12788	-4.84294	-5.07869
0.5868	-5.12754	-4.84319	-5.07867
0.587	-5.12757	-4.84293	-5.07881
0.5872	-5.12765	-4.84295	-5.07896
0.5874	-5.12785	-4.84305	-5.07922
0.5876	-5.12808	-4.84313	-5.0795
0.5878	-5.1283	-4.84307	-5.07979
0.588	-5.12855	-4.84308	-5.08012
0.5882	-5.12878	-4.84312	-5.08032
0.5884	-5.129	-4.84307	-5.08047
0.5886	-5.12929	-4.8429	-5.08035
0.5888	-5.12964	-4.84284	-5.0801
0.589	-5.13002	-4.84276	-5.07966
0.5892	-5.13034	-4.84263	-5.07932
0.5894	-5.13062	-4.8429	-5.0791
0.5896	-5.13083	-4.84346	-5.07877
0.5898	-5.13085	-4.84407	-5.07835
0.59	-5.13096	-4.84467	-5.07804
0.5902	-5.1311	-4.84522	-5.0779
0.5904	-5.13129	-4.84542	-5.07796
0.5906	-5.13137	-4.84566	-5.07837
0.5908	-5.13154	-4.84578	-5.07865
0.591	-5.13172	-4.84565	-5.07894
0.5912	-5.1319	-4.84569	-5.07933
0.5914	-5.13204	-4.84589	-5.07952
0.5916	-5.1321	-4.84619	-5.07968
0.5918	-5.13231	-4.84653	-5.07996
0.592	-5.13243	-4.84654	-5.07996
0.5922	-5.13286	-4.84599	-5.07993
0.5924	-5.13322	-4.84562	-5.07986
0.5926	-5.13356	-4.84524	-5.07968
0.5928	-5.13394	-4.84488	-5.07944
0.593	-5.13413	-4.84446	-5.07938
0.5932	-5.13427	-4.84428	-5.07921
0.5934	-5.13428	-4.8439	-5.07947
0.5936	-5.13412	-4.84366	-5.07971
0.5938	-5.1339	-4.84332	-5.08016
0.594	-5.13387	-4.84271	-5.08059
0.5942	-5.13378	-4.84221	-5.08088
0.5944	-5.13351	-4.84172	-5.08114
0.5946	-5.13302	-4.84147	-5.08138
0.5948	-5.13272	-4.84153	-5.08175
0.595	-5.1323	-4.84149	-5.08215
0.5952	-5.13194	-4.84137	-5.08262
0.5954	-5.13172	-4.84148	-5.08311
0.5956	-5.13165	-4.84145	-5.08381
0.5958	-5.13147	-4.84115	-5.08388
0.596	-5.13115	-4.84103	-5.08379
0.5962	-5.13105	-4.84121	-5.08372
0.5964	-5.13097	-4.84158	-5.0835
0.5966	-5.13082	-4.84203	-5.08336
0.5968	-5.1307	-4.84283	-5.08317
0.597	-5.13063	-4.84349	-5.08323
0.5972	-5.13075	-4.84366	-5.08327
0.5974	-5.13107	-4.84358	-5.08332
0.5976	-5.13128	-4.84379	-5.0832
0.5978	-5.13166	-4.84406	-5.08321
0.598	-5.13199	-4.84427	-5.08285
0.5982	-5.13242	-4.84454	-5.08243
0.5984	-5.13285	-4.84469	-5.08189
0.5986	-5.13337	-4.84485	-5.0814
0.5988	-5.1338	-4.84494	-5.08118
0.599	-5.13434	-4.84498	-5.08094
0.5992	-5.13473	-4.84492	-5.08073
0.5994	-5.13503	-4.84482	-5.08036
0.5996	-5.13529	-4.84487	-5.08012
0.5998	-5.13518	-4.84509	-5.07996
0.6	-5.135	-4.84566	-5.07962
0.6002	-5.13485	-4.84602	-5.07932
0.6004	-5.13478	-4.84644	-5.07897
0.6006	-5.13458	-4.84681	-5.0786
0.6008	-5.13482	-4.84756	-5.07842
0.601	-5.1348	-4.84796	-5.078
0.6012	-5.13486	-4.84852	-5.07749
0.6014	-5.13486	-4.84909	-5.07714
0.6016	-5.1349	-4.84954	-5.0767
0.6018	-5.13489	-4.84988	-5.07666
0.602	-5.13486	-4.84998	-5.07676
0.6022	-5.13474	-4.84997	-5.07685
0.6024	-5.13475	-4.84949	-5.07686
0.6026	-5.13485	-4.84876	-5.07719
0.6028	-5.13489	-4.84838	-5.07761
0.603	-5.13468	-4.84817	-5.07828
0.6032	-5.13459	-4.84778	-5.07902
0.6034	-5.13437	-4.8474	-5.07945
0.6036	-5.13411	-4.84691	-5.07979
0.6038	-5.13402	-4.84658	-5.08038
0.604	-5.13378	-4.84611	-5.08095
0.6042	-5.13384	-4.84565	-5.08118
0.6044	-5.13365	-4.8452	-5.08161
0.6046	-5.13349	-4.84469	-5.08187
0.6048	-5.13311	-4.84436	-5.08229
0.605	-5.13276	-4.84433	-5.08268
0.6052	-5.13228	-4.84444	-5.08301
0.6054	-5.13203	-4.84449	-5.08347
0.6056	-5.13176	-4.84476	-5.08394
0.6058	-5.13141	-4.84493	-5.08453
0.606	-5.13114	-4.84511	-5.08495
0.6062	-5.13098	-4.84503	-5.08527
0.6064	-5.1308	-4.84515	-5.08571
0.6066	-5.13054	-4.84523	-5.08627
0.6068	-5.13034	-4.84518	-5.08686
0.607	-5.13017	-4.84522	-5.08735
0.6072	-5.13008	-4.84531	-5.08759
0.6074	-5.13011	-4.8452	-5.08722
0.6076	-5.13025	-4.84491	-5.08641
0.6078	-5.13074	-4.84466	-5.0855
0.608	-5.13119	-4.84478	-5.08468
0.6082	-5.13157	-4.84483	-5.08398
0.6084	-5.13202	-4.84497	-5.08333
0.6086	-5.13243	-4.84504	-5.08278
0.6088	-5.13287	-4.84485	-5.08226
0.609	-5.13317	-4.84478	-5.08161
0.6092	-5.13344	-4.84484	-5.08131
0.6094	-5.13368	-4.84473	-5.08097
0.6096	-5.13401	-4.84479	-5.08051
0.6098	-5.13403	-4.84461	-5.07999
0.61	-5.1338	-4.84476	-5.07972
0.6102	-5.1336	-4.84533	-5.07938
0.6104	-5.13338	-4.84578	-5.07913
0.6106	-5.13328	-4.84623	-5.07877
0.6108	-5.13323	-4.84676	-5.07852
0.611	-5.13311	-4.84709	-5.07814
0.6112	-5.13295	-4.84762	-5.07767
0.6114	-5.13279	-4.84816	-5.07725
0.6116	-5.13255	-4.84882	-5.07692
0.6118	-5.13222	-4.8493	-5.07658
0.612	-5.13179	-4.84987	-5.07635
0.6122	-5.13132	-4.85049	-5.07642
0.6124	-5.13081	-4.85118	-5.07667
0.6126	-5.13044	-4.85129	-5.07663
0.6128	-5.13028	-4.85126	-5.07666
0.613	-5.13028	-4.85133	-5.07698
0.6132	-5.13028	-4.85128	-5.07745
0.6134	-5.13011	-4.85098	-5.07806
0.6136	-5.12998	-4.8505	-5.07872
0.6138	-5.12984	-4.85003	-5.07924
0.614	-5.12977	-4.84949	-5.08
0.6142	-5.12962	-4.84905	-5.08064
0.6144	-5.12953	-4.84845	-5.08108
0.6146	-5.12948	-4.84798	-5.08162
0.6148	-5.12939	-4.84752	-5.08205
0.615	-5.1292	-4.8472	-5.08252
0.6152	-5.12876	-4.8471	-5.08308
0.6154	-5.12836	-4.84726	-5.08381
0.6156	-5.12823	-4.8474	-5.08449
0.6158	-5.12773	-4.84736	-5.08501
0.616	-5.12734	-4.84733	-5.08548
0.6162	-5.12706	-4.84721	-5.08582
0.6164	-5.1267	-4.84724	-5.08638
0.6166	-5.1269	-4.84772	-5.08671
0.6168	-5.12693	-4.84786	-5.08652
0.617	-5.12664	-4.84755	-5.08588
0.6172	-5.12681	-4.84799	-5.08569
0.6174	-5.12705	-4.84814	-5.08551
0.6176	-5.12731	-4.84824	-5.08535
0.6178	-5.12772	-4.84768	-5.08521
0.618	-5.12829	-4.84727	-5.08526
0.6182	-5.12886	-4.84683	-5.08533
0.6184	-5.1293	-4.84655	-5.0854
0.6186	-5.12961	-4.84623	-5.08497
0.6188	-5.1299	-4.846	-5.08455
0.619	-5.13025	-4.84584	-5.08398
0.6192	-5.13061	-4.84586	-5.08337
0.6194	-5.13087	-4.84599	-5.08271
0.6196	-5.13105	-4.84587	-5.08198
0.6198	-5.13128	-4.84574	-5.08138
0.62	-5.13147	-4.84554	-5.08073
0.6202	-5.13149	-4.84551	-5.07994
0.6204	-5.13127	-4.84601	-5.07944
0.6206	-5.13099	-4.84642	-5.07869
0.6208	-5.13066	-4.84678	-5.07804
0.621	-5.13035	-4.84704	-5.07745
0.6212	-5.13	-4.84734	-5.07698
0.6214	-5.12945	-4.84764	-5.07669
0.6216	-5.12889	-4.84794	-5.07673
0.6218	-5.12848	-4.84854	-5.07706
0.622	-5.12801	-4.84892	-5.07729
0.6222	-5.12759	-4.84933	-5.0774
0.6224	-5.12726	-4.84981	-5.07764
0.6226	-5.12667	-4.85053	-5.07774
0.6228	-5.12648	-4.8508	-5.07787
0.623	-5.12641	-4.8507	-5.0781
0.6232	-5.12652	-4.85076	-5.07821
0.6234	-5.12655	-4.85094	-5.07828
0.6236	-5.12663	-4.85087	-5.07828
0.6238	-5.12667	-4.85114	-5.07828
0.624	-5.12674	-4.85113	-5.07824
0.6242	-5.12683	-4.85125	-5.07826
0.6244	-5.12691	-4.85122	-5.07862
0.6246	-5.12699	-4.85108	-5.07921
0.6248	-5.12705	-4.85046	-5.07996
0.625	-5.12716	-4.84983	-5.08087
0.6252	-5.12723	-4.84921	-5.08179
0.6254	-5.12706	-4.84898	-5.08281
0.6256	-5.12683	-4.84895	-5.08382
0.6258	-5.12643	-4.84901	-5.08449
0.626	-5.12603	-4.84909	-5.08494
0.6262	-5.12597	-4.84911	-5.08507
0.6264	-5.12598	-4.84933	-5.08496
0.6266	-5.12626	-4.84939	-5.08479
0.6268	-5.12629	-4.84922	-5.08465
0.627	-5.12657	-4.84948	-5.08469
0.6272	-5.12675	-4.84959	-5.08467
0.6274	-5.12688	-4.84976	-5.08454
0.6276	-5.12714	-4.84984	-5.0844
0.6278	-5.12741	-4.8499	-5.08426
0.628	-5.12772	-4.84959	-5.08411
0.6282	-5.12818	-4.84905	-5.08402
0.6284	-5.12867	-4.84864	-5.08389
0.6286	-5.12905	-4.84822	-5.0838
0.6288	-5.12944	-4.84794	-5.08369
0.629	-5.12977	-4.84751	-5.08358
0.6292	-5.13003	-4.84719	-5.08343
0.6294	-5.1304	-4.84661	-5.08338
0.6296	-5.13069	-4.84636	-5.08346
0.6298	-5.1309	-4.84585	-5.08338
0.63	-5.13114	-4.84549	-5.08289
0.6302	-5.13122	-4.84499	-5.08221
0.6304	-5.13098	-4.84454	-5.08142
0.6306	-5.13051	-4.84477	-5.0808
0.6308	-5.12982	-4.84548	-5.08021
0.631	-5.12937	-4.84597	-5.08007
0.6312	-5.12888	-4.84648	-5.08002
0.6314	-5.12855	-4.84701	-5.08005
0.6316	-5.12822	-4.84755	-5.0801
0.6318	-5.12788	-4.84795	-5.0801
0.632	-5.12748	-4.84848	-5.07996
0.6322	-5.12721	-4.84893	-5.08003
0.6324	-5.127	-4.84938	-5.08005
0.6326	-5.12682	-4.84993	-5.08021
0.6328	-5.12665	-4.85042	-5.08029
0.633	-5.12649	-4.85075	-5.08027
0.6332	-5.12665	-4.8508	-5.08044
0.6334	-5.12682	-4.85079	-5.08056
0.6336	-5.12701	-4.85071	-5.08078
0.6338	-5.12737	-4.85089	-5.08089
0.634	-5.12755	-4.85093	-5.08104
0.6342	-5.12766	-4.85104	-5.08121
0.6344	-5.12795	-4.85112	-5.08136
0.6346	-5.12803	-4.85118	-5.08164
0.6348	-5.12821	-4.85118	-5.08196
0.635	-5.12843	-4.85139	-5.08234
0.6352	-5.12857	-4.85158	-5.08247
0.6354	-5.12885	-4.85153	-5.08244
0.6356	-5.12924	-4.85173	-5.08213
0.6358	-5.1294	-4.85206	-5.0819
0.636	-5.12939	-4.85231	-5.0821
0.6362	-5.12942	-4.85221	-5.08229
0.6364	-5.1296	-4.85208	-5.08265
0.6366	-5.12976	-4.85207	-5.08292
0.6368	-5.12988	-4.85199	-5.08312
0.637	-5.13021	-4.85213	-5.08327
0.6372	-5.13033	-4.85239	-5.08338
0.6374	-5.1305	-4.85251	-5.08337
0.6376	-5.13062	-4.85259	-5.08351
0.6378	-5.13078	-4.85282	-5.08361
0.638	-5.131	-4.85304	-5.08369
0.6382	-5.13134	-4.85308	-5.0837
0.6384	-5.13164	-4.85264	-5.08363
0.6386	-5.13225	-4.85226	-5.08367
0.6388	-5.1328	-4.85204	-5.08367
0.639	-5.13319	-4.85172	-5.08361
0.6392	-5.13359	-4.85149	-5.08337
0.6394	-5.13405	-4.85132	-5.08315
0.6396	-5.13439	-4.85121	-5.08295
0.6398	-5.13448	-4.85086	-5.08267
0.64	-5.13454	-4.8504	-5.08248
0.6402	-5.13452	-4.84966	-5.08256
0.6404	-5.1344	-4.84917	-5.08278
0.6406	-5.13411	-4.84834	-5.08324
0.6408	-5.13357	-4.84807	-5.08364
0.641	-5.13304	-4.84787	-5.08402
0.6412	-5.13255	-4.8478	-5.08446
0.6414	-5.13212	-4.8477	-5.08456
0.6416	-5.1318	-4.84768	-5.08432
0.6418	-5.13152	-4.84764	-5.08405
0.642	-5.13123	-4.84795	-5.08383
