t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
2.008	-5.15957	-5.18348	-5.63944
2.0082	-5.15947	-5.18358	-5.63888
2.0084	-5.15935	-5.18367	-5.63847
2.0086	-5.1593	-5.18376	-5.63805
2.0088	-5.15931	-5.18381	-5.63771
2.009	-5.1591	-5.18396	-5.63756
2.0092	-5.15899	-5.18397	-5.63749
2.0094	-5.15886	-5.18395	-5.63777
2.0096	-5.15876	-5.18406	-5.63798
2.0098	-5.15874	-5.18406	-5.63822
2.01	-5.15884	-5.18412	-5.63848
2.0102	-5.15862	-5.18396	-5.63853
2.0104	-5.15868	-5.18394	-5.63868
2.0106	-5.15857	-5.18395	-5.6389
2.0108	-5.15855	-5.18383	-5.63899
2.011	-5.15855	-5.18359	-5.6391
2.0112	-5.15856	-5.18335	-5.63933
2.0114	-5.15842	-5.18316	-5.63967
2.0116	-5.15809	-5.18293	-5.64021
2.0118	-5.15793	-5.18272	-5.64087
2.012	-5.15782	-5.18257	-5.64137
2.0122	-5.15766	-5.18253	-5.64202
2.0124	-5.1574	-5.1825	-5.64265
2.0126	-5.1573	-5.18236	-5.64329
2.0128	-5.15701	-5.18234	-5.64396
2.013	-5.15683	-5.18237	-5.64456
2.0132	-5.15694	-5.18237	-5.64493
2.0134	-5.15695	-5.18224	-5.6452
2.0136	-5.15704	-5.18235	-5.64532
2.0138	-5.15711	-5.18247	-5.64544
2.014	-5.15725	-5.18256	-5.64532
2.0142	-5.15746	-5.18274	-5.64527
2.0144	-5.1576	-5.18306	-5.64534
2.0146	-5.15779	-5.18325	-5.64516
2.0148	-5.15789	-5.1832	-5.64516
2.015	-5.1577	-5.18328	-5.64495
2.0152	-5.15774	-5.18319	-5.64481
2.0154	-5.15766	-5.18306	-5.64469
2.0156	-5.15758	-5.18295	-5.64456
2.0158	-5.15753	-5.18293	-5.64445
2.016	-5.1575	-5.18278	-5.64426
2.0162	-5.15754	-5.18282	-5.64413
2.0164	-5.15743	-5.18265	-5.64395
2.0166	-5.1575	-5.18262	-5.64345
2.0168	-5.15745	-5.18259	-5.64294
2.017	-5.1574	-5.18238	-5.6422
2.0172	-5.15741	-5.18219	-5.64152
2.0174	-5.15734	-5.18207	-5.64058
2.0176	-5.15745	-5.18179	-5.63983
2.0178	-5.15736	-5.18159	-5.63913
2.018	-5.1573	-5.18151	-5.63854
2.0182	-5.15738	-5.18127	-5.63813
2.0184	-5.15737	-5.18124	-5.63773
2.0186	-5.15746	-5.18116	-5.63774
2.0188	-5.15744	-5.18131	-5.63765
2.019	-5.15731	-5.18124	-5.63776
2.0192	-5.15731	-5.18125	-5.63773
2.0194	-5.15719	-5.18138	-5.63785
2.0196	-5.15722	-5.18142	-5.63807
2.0198	-5.15721	-5.18147	-5.63817
2.02	-5.1572	-5.18155	-5.63849
2.0202	-5.15718	-5.18165	-5.63864
2.0204	-5.1572	-5.18183	-5.63889
2.0206	-5.1572	-5.18197	-5.6391
2.0208	-5.15728	-5.18203	-5.63925
2.021	-5.15725	-5.18209	-5.6395
2.0212	-5.15717	-5.18217	-5.6396
2.0214	-5.15711	-5.18214	-5.63979
2.0216	-5.15714	-5.18215	-5.63986
2.0218	-5.15705	-5.18209	-5.63996
2.022	-5.15698	-5.18204	-5.64013
2.0222	-5.157	-5.18207	-5.6404
2.0224	-5.15712	-5.18201	-5.64074
2.0226	-5.15719	-5.18211	-5.64093
2.0228	-5.15723	-5.18215	-5.6411
2.023	-5.15728	-5.1821	-5.64125
2.0232	-5.1574	-5.18219	-5.64141
2.0234	-5.1575	-5.18213	-5.64167
2.0236	-5.15747	-5.18217	-5.6417
2.0238	-5.1575	-5.18218	-5.64186
2.024	-5.15765	-5.18229	-5.64212
2.0242	-5.15778	-5.18228	-5.64228
2.0244	-5.15784	-5.18206	-5.64235
2.0246	-5.15788	-5.18182	-5.64242
2.0248	-5.15782	-5.18184	-5.64242
2.025	-5.15788	-5.18181	-5.64247
2.0252	-5.15805	-5.18178	-5.64246
2.0254	-5.15798	-5.18163	-5.64231
2.0256	-5.15812	-5.18152	-5.64231
2.0258	-5.15834	-5.18155	-5.64223
2.026	-5.15828	-5.18148	-5.64224
2.0262	-5.15829	-5.18152	-5.64215
2.0264	-5.15829	-5.18145	-5.64195
2.0266	-5.1584	-5.18161	-5.64176
2.0268	-5.15854	-5.18153	-5.64159
2.027	-5.1586	-5.18159	-5.64154
2.0272	-5.15877	-5.18161	-5.64133
2.0274	-5.15868	-5.18147	-5.6412
2.0276	-5.15865	-5.18156	-5.64104
2.0278	-5.15875	-5.18151	-5.64087
2.028	-5.15881	-5.18151	-5.64085
2.0282	-5.15898	-5.18162	-5.64066
2.0284	-5.15884	-5.1816	-5.6405
2.0286	-5.15879	-5.18169	-5.6405
2.0288	-5.15886	-5.18192	-5.64042
2.029	-5.15885	-5.18218	-5.64037
2.0292	-5.15885	-5.18234	-5.64023
2.0294	-5.1587	-5.18222	-5.64007
2.0296	-5.15877	-5.18232	-5.64012
2.0298	-5.15871	-5.18246	-5.64001
2.03	-5.15867	-5.18254	-5.63997
2.0302	-5.15868	-5.1825	-5.64001
2.0304	-5.1587	-5.18238	-5.64016
2.0306	-5.15871	-5.18224	-5.64035
2.0308	-5.15864	-5.18235	-5.64052
2.031	-5.15862	-5.18253	-5.64069
2.0312	-5.15859	-5.18239	-5.64083
2.0314	-5.15838	-5.1822	-5.64093
2.0316	-5.15826	-5.1824	-5.64136
2.0318	-5.15823	-5.1825	-5.6414
2.032	-5.15825	-5.18248	-5.64153
2.0322	-5.1582	-5.18237	-5.64146
2.0324	-5.15816	-5.18234	-5.64117
2.0326	-5.1581	-5.18246	-5.64091
2.0328	-5.15827	-5.18252	-5.64066
2.033	-5.15829	-5.18241	-5.64032
2.0332	-5.15809	-5.18243	-5.64006
2.0334	-5.15821	-5.18239	-5.63987
2.0336	-5.15831	-5.18235	-5.63974
2.0338	-5.15845	-5.18237	-5.6397
2.034	-5.15867	-5.18245	-5.63997
2.0342	-5.15897	-5.18247	-5.64043
2.0344	-5.15911	-5.18278	-5.6409
2.0346	-5.15917	-5.18316	-5.64106
2.0348	-5.15921	-5.18294	-5.64115
2.035	-5.15933	-5.18309	-5.64142
2.0352	-5.15914	-5.18308	-5.64171
2.0354	-5.15912	-5.18311	-5.64186
2.0356	-5.15908	-5.18295	-5.64179
2.0358	-5.15928	-5.18295	-5.64175
2.036	-5.15915	-5.18281	-5.64177
2.0362	-5.15925	-5.18261	-5.64156
2.0364	-5.15948	-5.18241	-5.6414
2.0366	-5.15941	-5.1822	-5.64112
2.0368	-5.15953	-5.18203	-5.64123
2.037	-5.15963	-5.18182	-5.64107
2.0372	-5.15973	-5.18159	-5.64124
2.0374	-5.15978	-5.18125	-5.64162
2.0376	-5.15972	-5.18104	-5.64191
2.0378	-5.15975	-5.18086	-5.64226
2.038	-5.15975	-5.18062	-5.64263
2.0382	-5.15973	-5.18056	-5.64296
2.0384	-5.15945	-5.18019	-5.64321
2.0386	-5.15893	-5.18	-5.64357
2.0388	-5.15854	-5.17994	-5.64399
2.039	-5.15812	-5.17998	-5.64441
2.0392	-5.15778	-5.17993	-5.64464
2.0394	-5.15744	-5.17987	-5.64471
2.0396	-5.15728	-5.17992	-5.64474
2.0398	-5.15709	-5.18005	-5.64451
2.04	-5.15682	-5.18023	-5.64456
2.0402	-5.15661	-5.18047	-5.64462
2.0404	-5.15646	-5.18056	-5.64455
2.0406	-5.15637	-5.18058	-5.6446
2.0408	-5.15621	-5.18081	-5.64471
2.041	-5.15608	-5.181	-5.64475
2.0412	-5.15599	-5.18104	-5.64473
2.0414	-5.15581	-5.18105	-5.64447
2.0416	-5.15568	-5.18119	-5.6443
2.0418	-5.15561	-5.18133	-5.64389
2.042	-5.15561	-5.18146	-5.64359
2.0422	-5.15556	-5.1816	-5.6431
2.0424	-5.15553	-5.18168	-5.6429
2.0426	-5.15541	-5.18177	-5.64268
2.0428	-5.15527	-5.18181	-5.64249
2.043	-5.15522	-5.18195	-5.64223
2.0432	-5.15513	-5.18209	-5.64198
2.0434	-5.15508	-5.18222	-5.64173
2.0436	-5.15517	-5.18247	-5.64152
2.0438	-5.15541	-5.18256	-5.64145
2.044	-5.15552	-5.18261	-5.64138
2.0442	-5.15569	-5.18258	-5.64128
2.0444	-5.15589	-5.18232	-5.64116
2.0446	-5.15588	-5.18233	-5.64096
2.0448	-5.15585	-5.18238	-5.64069
2.045	-5.15587	-5.1824	-5.64039
2.0452	-5.15595	-5.18229	-5.64021
2.0454	-5.15584	-5.18229	-5.64029
2.0456	-5.15583	-5.18218	-5.64026
2.0458	-5.15593	-5.18209	-5.64038
2.046	-5.15587	-5.18216	-5.64054
2.0462	-5.15594	-5.18211	-5.64077
2.0464	-5.15594	-5.18216	-5.64117
2.0466	-5.15608	-5.18214	-5.64166
2.0468	-5.15609	-5.18213	-5.6422
2.047	-5.15615	-5.18218	-5.64274
2.0472	-5.15616	-5.18223	-5.64338
2.0474	-5.15627	-5.18228	-5.64408
2.0476	-5.15628	-5.18222	-5.64447
2.0478	-5.15642	-5.18213	-5.6452
2.048	-5.15648	-5.18207	-5.6456
2.0482	-5.15655	-5.18196	-5.64593
2.0484	-5.1567	-5.182	-5.64634
2.0486	-5.15664	-5.18197	-5.64665
2.0488	-5.15685	-5.18203	-5.64707
2.049	-5.15691	-5.18212	-5.64727
2.0492	-5.15693	-5.18221	-5.64766
2.0494	-5.15707	-5.18217	-5.64797
2.0496	-5.15697	-5.18221	-5.64829
2.0498	-5.1569	-5.18239	-5.64873
2.05	-5.15687	-5.18245	-5.64909
2.0502	-5.15684	-5.18249	-5.64957
2.0504	-5.15689	-5.18261	-5.64987
2.0506	-5.15696	-5.18269	-5.65005
2.0508	-5.15694	-5.18269	-5.65005
2.051	-5.15709	-5.18272	-5.64961
2.0512	-5.15696	-5.18258	-5.64913
2.0514	-5.15692	-5.18254	-5.64819
2.0516	-5.15692	-5.18249	-5.64739
2.0518	-5.15688	-5.18246	-5.6467
2.052	-5.1568	-5.18244	-5.64604
2.0522	-5.15704	-5.18261	-5.64561
2.0524	-5.15734	-5.18278	-5.64508
2.0526	-5.15769	-5.18265	-5.64447
2.0528	-5.15802	-5.18275	-5.64394
2.053	-5.1582	-5.1828	-5.64346
2.0532	-5.15844	-5.18287	-5.64308
2.0534	-5.15847	-5.18289	-5.64268
2.0536	-5.15868	-5.18299	-5.64253
2.0538	-5.15891	-5.18314	-5.64228
2.054	-5.15917	-5.18328	-5.64197
2.0542	-5.15943	-5.18343	-5.64185
2.0544	-5.15974	-5.1838	-5.64179
2.0546	-5.15988	-5.1841	-5.64148
2.0548	-5.16002	-5.18425	-5.64116
2.055	-5.16019	-5.18435	-5.64071
2.0552	-5.16031	-5.18447	-5.64047
2.0554	-5.16033	-5.18446	-5.63986
2.0556	-5.16037	-5.18446	-5.63969
2.0558	-5.16053	-5.1844	-5.63957
2.056	-5.16063	-5.18433	-5.63957
2.0562	-5.16063	-5.18421	-5.63983
2.0564	-5.16061	-5.18405	-5.64006
2.0566	-5.1607	-5.18385	-5.64045
2.0568	-5.16074	-5.18366	-5.6409
2.057	-5.16069	-5.18337	-5.64127
2.0572	-5.16058	-5.18316	-5.64172
2.0574	-5.16053	-5.18276	-5.64224
2.0576	-5.1605	-5.18244	-5.64281
2.0578	-5.16048	-5.18217	-5.64355
2.058	-5.16046	-5.18191	-5.64412
2.0582	-5.1603	-5.18173	-5.64468
2.0584	-5.16036	-5.18169	-5.64516
2.0586	-5.16042	-5.18158	-5.6457
2.0588	-5.16024	-5.18139	-5.64623
2.059	-5.16013	-5.18149	-5.64673
2.0592	-5.16008	-5.18149	-5.64704
2.0594	-5.16006	-5.18152	-5.64745
2.0596	-5.16005	-5.18153	-5.64792
2.0598	-5.16002	-5.18154	-5.64849
2.06	-5.1599	-5.18165	-5.64873
2.0602	-5.15983	-5.18167	-5.64893
2.0604	-5.1596	-5.18183	-5.6488
2.0606	-5.15954	-5.18196	-5.6486
2.0608	-5.15958	-5.18201	-5.64833
2.061	-5.1595	-5.18211	-5.64817
2.0612	-5.15947	-5.18206	-5.64791
2.0614	-5.15932	-5.18188	-5.64763
2.0616	-5.15913	-5.18178	-5.64743
2.0618	-5.15924	-5.18184	-5.64723
2.062	-5.15912	-5.18186	-5.64675
2.0622	-5.15914	-5.18187	-5.64621
2.0624	-5.15911	-5.18187	-5.64542
2.0626	-5.1591	-5.18199	-5.64477
2.0628	-5.15912	-5.18197	-5.64416
2.063	-5.15915	-5.18202	-5.64355
2.0632	-5.15899	-5.18213	-5.64292
2.0634	-5.15897	-5.18207	-5.64227
2.0636	-5.15891	-5.18207	-5.64171
2.0638	-5.15894	-5.18216	-5.64112
2.064	-5.15892	-5.18221	-5.64064
2.0642	-5.15912	-5.18238	-5.64025
2.0644	-5.15914	-5.18205	-5.63975
2.0646	-5.15904	-5.18203	-5.63922
2.0648	-5.15895	-5.18219	-5.63868
2.065	-5.15895	-5.18226	-5.63852
2.0652	-5.15901	-5.1822	-5.63836
2.0654	-5.15893	-5.18212	-5.63828
2.0656	-5.15901	-5.1821	-5.63844
2.0658	-5.15906	-5.18206	-5.6387
2.066	-5.15903	-5.1823	-5.63891
2.0662	-5.1592	-5.18228	-5.63898
2.0664	-5.15919	-5.18233	-5.63908
2.0666	-5.15915	-5.18245	-5.63922
2.0668	-5.15923	-5.18258	-5.63928
2.067	-5.15903	-5.18263	-5.63945
2.0672	-5.15908	-5.18273	-5.63971
2.0674	-5.15902	-5.18276	-5.63977
2.0676	-5.15903	-5.18282	-5.64003
2.0678	-5.15907	-5.18282	-5.64035
2.068	-5.15904	-5.18271	-5.64075
2.0682	-5.159	-5.18264	-5.64134
2.0684	-5.15892	-5.18249	-5.64198
2.0686	-5.15905	-5.18235	-5.64268
2.0688	-5.15903	-5.18227	-5.64322
2.069	-5.1589	-5.18241	-5.64377
2.0692	-5.15897	-5.18247	-5.64422
2.0694	-5.159	-5.18247	-5.64477
2.0696	-5.15896	-5.18245	-5.64498
2.0698	-5.1589	-5.18255	-5.64507
2.07	-5.15896	-5.18257	-5.64506
2.0702	-5.15907	-5.18267	-5.6449
2.0704	-5.15893	-5.18268	-5.64489
2.0706	-5.15886	-5.18261	-5.6447
2.0708	-5.15889	-5.1826	-5.64456
2.071	-5.15878	-5.18263	-5.64444
2.0712	-5.15869	-5.18251	-5.64427
2.0714	-5.15864	-5.18218	-5.64408
2.0716	-5.15859	-5.18206	-5.64384
2.0718	-5.15847	-5.18189	-5.6437
2.072	-5.1584	-5.18173	-5.64342
2.0722	-5.15833	-5.18166	-5.64333
2.0724	-5.15834	-5.18158	-5.64309
2.0726	-5.15824	-5.18145	-5.64296
2.0728	-5.15825	-5.18132	-5.6429
2.073	-5.15826	-5.18116	-5.6427
2.0732	-5.15831	-5.1812	-5.64245
2.0734	-5.15822	-5.18126	-5.64201
2.0736	-5.15822	-5.18127	-5.64153
2.0738	-5.15825	-5.18134	-5.64091
2.074	-5.15831	-5.18143	-5.64023
2.0742	-5.15841	-5.18164	-5.63963
2.0744	-5.1585	-5.18194	-5.63923
2.0746	-5.1585	-5.18235	-5.63901
2.0748	-5.1584	-5.18255	-5.63868
2.075	-5.15836	-5.18276	-5.6387
2.0752	-5.15841	-5.1829	-5.63875
2.0754	-5.15856	-5.18311	-5.6388
2.0756	-5.15844	-5.18314	-5.63876
2.0758	-5.1584	-5.18332	-5.63887
2.076	-5.15841	-5.1834	-5.63897
2.0762	-5.15853	-5.18352	-5.63906
2.0764	-5.15862	-5.18353	-5.63915
2.0766	-5.15867	-5.18348	-5.63925
2.0768	-5.15877	-5.18334	-5.63945
2.077	-5.15872	-5.18319	-5.6396
2.0772	-5.15845	-5.18263	-5.63959
2.0774	-5.15798	-5.18225	-5.63976
2.0776	-5.15755	-5.18201	-5.63998
2.0778	-5.15716	-5.18161	-5.64022
2.078	-5.15696	-5.18128	-5.64049
2.0782	-5.15659	-5.1811	-5.64074
2.0784	-5.15638	-5.18095	-5.64094
2.0786	-5.15605	-5.18075	-5.64113
2.0788	-5.15592	-5.18067	-5.64128
2.079	-5.1557	-5.18073	-5.64127
2.0792	-5.15559	-5.18085	-5.64131
2.0794	-5.15549	-5.18074	-5.6412
2.0796	-5.1555	-5.18075	-5.64133
2.0798	-5.15541	-5.18091	-5.64145
2.08	-5.15534	-5.18096	-5.64166
2.0802	-5.15522	-5.18108	-5.64198
2.0804	-5.15526	-5.18134	-5.64219
2.0806	-5.15517	-5.1815	-5.6424
2.0808	-5.1551	-5.18154	-5.64244
2.081	-5.155	-5.18152	-5.64247
2.0812	-5.15487	-5.18161	-5.64265
2.0814	-5.15473	-5.18173	-5.64266
2.0816	-5.1547	-5.1817	-5.64265
2.0818	-5.1547	-5.18167	-5.64251
2.082	-5.15474	-5.18161	-5.64244
2.0822	-5.15469	-5.18151	-5.64222
2.0824	-5.15476	-5.18141	-5.64223
2.0826	-5.1548	-5.18131	-5.64196
2.0828	-5.15489	-5.18122	-5.64164
2.083	-5.15493	-5.18109	-5.64146
2.0832	-5.15485	-5.18101	-5.64121
2.0834	-5.15481	-5.18086	-5.64111
2.0836	-5.15485	-5.18074	-5.64099
2.0838	-5.15491	-5.18079	-5.64116
2.084	-5.15503	-5.18077	-5.64152
2.0842	-5.15516	-5.18081	-5.64171
2.0844	-5.15523	-5.18068	-5.64211
2.0846	-5.15523	-5.1808	-5.64238
2.0848	-5.15523	-5.18084	-5.64245
2.085	-5.15527	-5.18094	-5.64247
2.0852	-5.15519	-5.18104	-5.64238
2.0854	-5.15536	-5.18094	-5.64244
2.0856	-5.15548	-5.18105	-5.64224
2.0858	-5.15557	-5.18123	-5.6421
2.086	-5.1558	-5.18132	-5.64202
2.0862	-5.15591	-5.18142	-5.64184
2.0864	-5.15593	-5.18169	-5.64179
2.0866	-5.15591	-5.1819	-5.64158
2.0868	-5.15601	-5.1821	-5.64168
2.087	-5.15606	-5.18231	-5.64173
2.0872	-5.15624	-5.1825	-5.64183
2.0874	-5.15641	-5.18261	-5.64196
2.0876	-5.15644	-5.18279	-5.64218
2.0878	-5.1565	-5.1829	-5.64248
2.088	-5.15671	-5.18287	-5.64253
2.0882	-5.15681	-5.18296	-5.64253
2.0884	-5.15685	-5.18289	-5.64249
2.0886	-5.1569	-5.183	-5.64222
2.0888	-5.15695	-5.18292	-5.64187
2.089	-5.15713	-5.18304	-5.64156
2.0892	-5.15719	-5.1831	-5.64121
2.0894	-5.15722	-5.18304	-5.64082
2.0896	-5.15729	-5.18321	-5.64059
2.0898	-5.15736	-5.18334	-5.6404
2.09	-5.15734	-5.18339	-5.64017
2.0902	-5.15741	-5.1834	-5.63998
2.0904	-5.15739	-5.18333	-5.63967
2.0906	-5.15738	-5.18354	-5.63956
2.0908	-5.1573	-5.1834	-5.6395
2.091	-5.15724	-5.18349	-5.63962
2.0912	-5.15752	-5.18365	-5.63991
2.0914	-5.15776	-5.18358	-5.64015
2.0916	-5.15794	-5.18344	-5.64049
2.0918	-5.15833	-5.18325	-5.64052
2.092	-5.15864	-5.18306	-5.64057
2.0922	-5.15891	-5.18293	-5.64058
2.0924	-5.1591	-5.18288	-5.64054
2.0926	-5.15936	-5.18282	-5.64042
2.0928	-5.15953	-5.18266	-5.64027
2.093	-5.15977	-5.18256	-5.64034
2.0932	-5.15987	-5.18231	-5.64041
2.0934	-5.16004	-5.18225	-5.6407
2.0936	-5.16009	-5.18198	-5.64106
2.0938	-5.1601	-5.18194	-5.64145
2.094	-5.16039	-5.1818	-5.64202
2.0942	-5.16066	-5.1818	-5.64266
2.0944	-5.16089	-5.18207	-5.64322
2.0946	-5.16086	-5.18213	-5.64349
2.0948	-5.16089	-5.18221	-5.64395
2.095	-5.16085	-5.18233	-5.64431
2.0952	-5.16087	-5.18237	-5.64473
2.0954	-5.16095	-5.18255	-5.64503
2.0956	-5.16093	-5.1825	-5.64539
2.0958	-5.16098	-5.18267	-5.64578
2.096	-5.16092	-5.18276	-5.64586
2.0962	-5.16098	-5.18285	-5.64598
2.0964	-5.16086	-5.18292	-5.64589
2.0966	-5.16075	-5.18293	-5.64571
2.0968	-5.16059	-5.18281	-5.64565
2.097	-5.16065	-5.18275	-5.64541
2.0972	-5.16062	-5.18251	-5.64532
2.0974	-5.1605	-5.18231	-5.64501
2.0976	-5.16035	-5.18209	-5.6449
2.0978	-5.16028	-5.18191	-5.64448
2.098	-5.16018	-5.18186	-5.64418
2.0982	-5.16009	-5.18173	-5.64369
2.0984	-5.16006	-5.18162	-5.64329
2.0986	-5.15986	-5.18157	-5.6428
2.0988	-5.15983	-5.18145	-5.64242
2.099	-5.15977	-5.18129	-5.64218
2.0992	-5.15973	-5.18128	-5.6418
2.0994	-5.15969	-5.18125	-5.64156
2.0996	-5.15977	-5.18127	-5.64125
2.0998	-5.15951	-5.18136	-5.64094
2.1	-5.15954	-5.18133	-5.64074
2.1002	-5.1593	-5.1815	-5.64048
2.1004	-5.1592	-5.18164	-5.64032
2.1006	-5.15897	-5.1817	-5.64006
2.1008	-5.15899	-5.18197	-5.63971
2.101	-5.15897	-5.18215	-5.63941
2.1012	-5.15907	-5.18218	-5.63911
2.1014	-5.15886	-5.18229	-5.63872
2.1016	-5.15889	-5.18242	-5.63836
2.1018	-5.15883	-5.18242	-5.63791
2.102	-5.15871	-5.18247	-5.63755
2.1022	-5.15867	-5.18239	-5.63744
2.1024	-5.15864	-5.18239	-5.63744
2.1026	-5.15864	-5.1823	-5.63784
2.1028	-5.1587	-5.1823	-5.63824
2.103	-5.15887	-5.18211	-5.63882
2.1032	-5.15879	-5.18203	-5.6393
2.1034	-5.1588	-5.18194	-5.64007
2.1036	-5.15888	-5.18198	-5.64056
2.1038	-5.15886	-5.1818	-5.64116
2.104	-5.15886	-5.18173	-5.6416
2.1042	-5.15889	-5.18176	-5.64228
2.1044	-5.15884	-5.18138	-5.6429
2.1046	-5.15872	-5.18134	-5.64324
2.1048	-5.15878	-5.18136	-5.6436
2.105	-5.15864	-5.18132	-5.64403
2.1052	-5.15857	-5.18127	-5.64445
2.1054	-5.15863	-5.18116	-5.64476
2.1056	-5.15862	-5.18101	-5.64522
2.1058	-5.15861	-5.18107	-5.6456
2.106	-5.15856	-5.18124	-5.64596
2.1062	-5.15857	-5.18133	-5.64642
2.1064	-5.15846	-5.18145	-5.64683
2.1066	-5.15842	-5.18162	-5.64728
2.1068	-5.15836	-5.18189	-5.64762
2.107	-5.15837	-5.18218	-5.64768
2.1072	-5.15841	-5.18239	-5.64763
2.1074	-5.1584	-5.18252	-5.64762
2.1076	-5.15825	-5.18257	-5.64723
2.1078	-5.15816	-5.18259	-5.64663
2.108	-5.15826	-5.18268	-5.64603
2.1082	-5.15822	-5.18256	-5.6455
2.1084	-5.15816	-5.18265	-5.64478
2.1086	-5.15817	-5.18268	-5.64405
2.1088	-5.15813	-5.18266	-5.64342
2.109	-5.15814	-5.18266	-5.64286
2.1092	-5.15812	-5.18277	-5.64228
2.1094	-5.15822	-5.18279	-5.64175
2.1096	-5.1582	-5.18273	-5.64126
2.1098	-5.15809	-5.18287	-5.64068
2.11	-5.15809	-5.18297	-5.64027
2.1102	-5.15808	-5.18307	-5.63978
2.1104	-5.15799	-5.18303	-5.63926
2.1106	-5.15795	-5.18311	-5.63882
2.1108	-5.1578	-5.18318	-5.63831
2.111	-5.15764	-5.18318	-5.638
2.1112	-5.15755	-5.183	-5.6375
2.1114	-5.15742	-5.18291	-5.63694
2.1116	-5.15724	-5.18284	-5.63647
2.1118	-5.15715	-5.18274	-5.63616
2.112	-5.15704	-5.18269	-5.63606
2.1122	-5.15686	-5.18264	-5.63619
2.1124	-5.15672	-5.1826	-5.63627
2.1126	-5.15664	-5.18255	-5.63633
2.1128	-5.15669	-5.18254	-5.63647
2.113	-5.1567	-5.18244	-5.63661
2.1132	-5.15673	-5.1824	-5.63673
2.1134	-5.15666	-5.18226	-5.63701
2.1136	-5.1568	-5.18216	-5.63757
2.1138	-5.15687	-5.18199	-5.63806
2.114	-5.15712	-5.18203	-5.6388
2.1142	-5.15743	-5.18194	-5.63959
2.1144	-5.15753	-5.1822	-5.64052
2.1146	-5.15751	-5.18228	-5.64091
2.1148	-5.15755	-5.18232	-5.64152
2.115	-5.15747	-5.18242	-5.64207
2.1152	-5.15765	-5.18244	-5.64257
2.1154	-5.15773	-5.18263	-5.64309
2.1156	-5.15771	-5.18268	-5.64355
2.1158	-5.15766	-5.18272	-5.64409
2.116	-5.15762	-5.18281	-5.64441
2.1162	-5.15764	-5.18291	-5.64475
2.1164	-5.15758	-5.18293	-5.64494
2.1166	-5.15765	-5.18294	-5.64491
2.1168	-5.1577	-5.1828	-5.64464
2.117	-5.15777	-5.18266	-5.64444
2.1172	-5.15774	-5.18236	-5.64428
2.1174	-5.15766	-5.18207	-5.64405
2.1176	-5.15759	-5.18183	-5.64381
2.1178	-5.15766	-5.1815	-5.64362
2.118	-5.15755	-5.18129	-5.64346
2.1182	-5.15746	-5.18122	-5.64334
2.1184	-5.15757	-5.18104	-5.64324
2.1186	-5.15765	-5.18083	-5.64309
2.1188	-5.15763	-5.18066	-5.64272
2.119	-5.15767	-5.18065	-5.64235
2.1192	-5.15776	-5.18067	-5.64186
2.1194	-5.15779	-5.18072	-5.64131
2.1196	-5.15771	-5.18068	-5.64066
2.1198	-5.15773	-5.18087	-5.64005
2.12	-5.15775	-5.18095	-5.63937
2.1202	-5.15771	-5.18124	-5.63874
2.1204	-5.15772	-5.18134	-5.63806
2.1206	-5.15762	-5.18166	-5.63746
2.1208	-5.15764	-5.18177	-5.63692
2.121	-5.15763	-5.18187	-5.63643
2.1212	-5.15752	-5.18198	-5.636
2.1214	-5.15761	-5.18209	-5.63581
2.1216	-5.15762	-5.18235	-5.63569
2.1218	-5.15741	-5.18243	-5.63575
2.122	-5.15737	-5.18259	-5.63588
2.1222	-5.15747	-5.18263	-5.63592
2.1224	-5.15745	-5.18277	-5.63605
2.1226	-5.15741	-5.18262	-5.6361
2.1228	-5.15736	-5.1826	-5.63643
2.123	-5.15732	-5.1825	-5.63645
2.1232	-5.15718	-5.18258	-5.63655
2.1234	-5.15729	-5.18261	-5.63665
2.1236	-5.15727	-5.18267	-5.63698
2.1238	-5.15745	-5.1827	-5.63715
2.124	-5.15743	-5.1827	-5.63749
2.1242	-5.15766	-5.18272	-5.63774
2.1244	-5.15772	-5.18234	-5.63792
2.1246	-5.15781	-5.18203	-5.63807
2.1248	-5.15771	-5.18207	-5.63855
2.125	-5.15765	-5.18178	-5.63893
2.1252	-5.15765	-5.18181	-5.63943
2.1254	-5.15767	-5.18193	-5.64004
2.1256	-5.15762	-5.18198	-5.64067
2.1258	-5.15774	-5.182	-5.64114
2.126	-5.15762	-5.18196	-5.64136
2.1262	-5.1577	-5.18206	-5.64139
2.1264	-5.15763	-5.18228	-5.64142
2.1266	-5.15769	-5.18239	-5.64142
2.1268	-5.15777	-5.18252	-5.64151
2.127	-5.15777	-5.18264	-5.64148
2.1272	-5.15787	-5.18286	-5.64154
2.1274	-5.15772	-5.18301	-5.6414
2.1276	-5.15791	-5.18306	-5.64136
2.1278	-5.15801	-5.18302	-5.64128
2.128	-5.15801	-5.18296	-5.64115
2.1282	-5.15816	-5.18274	-5.64092
2.1284	-5.15816	-5.18256	-5.64085
2.1286	-5.1582	-5.18248	-5.64083
2.1288	-5.15822	-5.18228	-5.6406
2.129	-5.15822	-5.18214	-5.64036
2.1292	-5.15818	-5.1821	-5.64021
2.1294	-5.15824	-5.1821	-5.63998
2.1296	-5.15828	-5.18188	-5.63973
2.1298	-5.15822	-5.18194	-5.63946
2.13	-5.15825	-5.18189	-5.63918
2.1302	-5.15822	-5.18203	-5.63868
2.1304	-5.15813	-5.18196	-5.63815
